listing_id,available_date,available,price,minimum_nights,maximum_nights
15095434,2020/10/20,t,70,1,1125
15109468,2020/10/24,f,23,29,1125
15113719,2020/10/21,f,350,2,10
15320796,2020/10/20,f,400,1,1125
15321919,2020/10/21,f,84,2,1125
15322178,2020/10/19,f,112,2,30
15328292,2020/10/22,f,108,1,1125
15126491,2020/10/21,f,149,2,1125
15129444,2020/10/22,f,125,2,14
15131211,2020/10/22,f,59,1,1125
15340470,2020/10/21,f,550,3,1125
13514513,2020/10/19,f,85,3,1125
15133009,2020/10/22,f,60,3,30
15340498,2020/10/22,f,139,2,1125
15352438,2020/10/20,f,98,1,1125
15134322,2020/10/19,f,68,1,7
15354374,2020/10/22,f,83,2,1124
13531233,2020/10/20,f,32,30,1125
15140062,2020/10/24,f,875,3,1125
15142337,2020/10/20,f,450,3,1125
15142756,2020/10/19,f,79,2,7
15357469,2020/10/19,f,400,8,14
15358164,2020/10/19,f,400,3,14
15360963,2020/10/20,f,90,2,1125
15144908,2020/10/22,t,225,1,1125
15157293,2020/10/19,f,65,2,30
15369790,2020/10/21,t,165,2,1125
15371925,2020/10/24,f,97,2,5
15390390,2020/10/22,f,220,,
15164722,2020/10/24,f,73,2,1125
15392269,2020/10/24,f,195,2,1125
15164840,2020/10/22,f,22,1,7
15173766,2020/10/19,f,120,2,1125
13531785,2020/10/22,f,200,2,1125
15393879,2020/10/22,f,179,30,365
15175581,2020/10/19,f,150,2,13
15176735,2020/10/22,f,300,3,1125
15395312,2020/10/22,t,295,3,1125
15395320,2020/10/20,f,82,2,1125
15918079,2020/10/20,f,450,3,10
15398584,2020/10/20,f,900,2,14
15918259,2020/10/22,f,195,2,1125
15924104,2020/10/20,f,119,2,1125
15407209,2020/10/21,f,150,1,1125
15422675,2020/10/20,f,49,7,1125
15425423,2020/10/20,f,199,2,1125
15940810,2020/10/24,f,250,2,30
13532009,2020/10/19,f,53,1,1125
15942648,2020/10/20,f,99,2,1125
15943159,2020/10/21,f,45,25,1125
15449350,2020/10/20,f,400,28,1125
13547688,2020/10/19,f,70,1,7
15453331,2020/10/21,t,400,1,1125
15954561,2020/10/22,f,25,2,2
15956612,2020/10/22,f,115,2,1125
15463618,2020/10/22,f,160,2,10
15966725,2020/10/22,f,120,2,1125
15471021,2020/10/22,f,200,2,3
15480531,2020/10/21,t,600,1,1125
15480908,2020/10/21,t,350,1,1125
15972856,2020/10/20,f,99,60,365
15482188,2020/10/20,f,150,2,10
15485824,2020/10/20,f,84,1,1125
15973262,2020/10/22,f,28,10,29
15977128,2020/10/22,f,235,3,1125
13565075,2020/10/23,f,19,1,1125
15512987,2020/10/20,f,1250,10,1125
15517911,2020/10/22,f,225,30,1125
15985678,2020/10/22,f,85,1,1125
15987775,2020/10/19,f,115,2,8
15990274,2020/10/21,f,32,30,300
15530669,2020/10/22,f,190,,
16014403,2020/10/22,f,33,1,5
15548614,2020/10/22,f,200,,
13565904,2020/10/19,f,55,1,1125
15549350,2020/10/22,t,1500,1,6
16038780,2020/10/19,f,65,1,3
16055940,2020/10/20,f,150,3,1125
15551300,2020/10/20,f,1000,1,7
15552468,2020/10/20,t,89,2,1125
16066797,2020/10/24,f,750,2,1125
13571814,2020/10/22,f,76,3,1125
15564640,2020/10/20,t,169,2,1125
15565279,2020/10/21,f,126,1,1125
16071870,2020/10/24,f,100,1,4
16071914,2020/10/22,f,28,1,4
16073133,2020/10/19,f,125,2,14
15565777,2020/10/20,f,125,3,1125
16094172,2020/10/24,f,295,2,1125
13576771,2020/10/20,f,55,2,1125
16123808,2020/10/20,f,500,3,8
15582587,2020/10/24,f,500,2,10
15603943,2020/10/19,f,52,2,1125
16124855,2020/10/20,f,129,2,1125
16143626,2020/10/19,f,100,2,1125
15609359,2020/10/22,f,20,7,1125
16146024,2020/10/22,f,899,,
15613286,2020/10/22,f,73,2,14
13585864,2020/10/21,f,150,2,270
16157135,2020/10/20,f,99,1,1125
15617401,2020/10/24,t,87,1,2
16158963,2020/10/19,f,200,1,14
16163890,2020/10/19,f,111,2,1125
15629805,2020/10/22,f,131,1,1125
15632001,2020/10/20,f,169,3,1125
16186851,2020/10/20,f,80,30,365
13588379,2020/10/20,f,50,1,1125
15634528,2020/10/21,t,249,2,1125
16188859,2020/10/23,f,120,2,1125
15650338,2020/10/22,f,63,2,5
16190079,2020/10/20,f,25,1,7
13615667,2020/10/19,f,25,1,1125
15657024,2020/10/19,f,59,1,30
16191306,2020/10/22,f,222,2,1125
15657252,2020/10/21,f,150,1,1125
13631037,2020/10/20,f,146,30,328
16194494,2020/10/24,f,40,1,1125
15657722,2020/10/21,t,780,30,1125
15661329,2020/10/22,f,600,,
16207501,2020/10/22,f,1250,3,1125
13634961,2020/10/22,f,65,,
15665823,2020/10/20,t,810,2,1125
15673476,2020/10/20,f,75,30,1125
13635234,2020/10/19,f,70,1,7
16215891,2020/10/24,t,361,2,1125
16215954,2020/10/20,f,135,1,1125
13641416,2020/10/21,f,650,3,1125
16219766,2020/10/20,f,240,3,1125
15675107,2020/10/20,f,500,3,1125
16220910,2020/10/22,f,60,3,1125
15706243,2020/10/22,f,60,1,1125
13650495,2020/10/19,f,20,1,2
15706510,2020/10/22,f,82,3,1125
16229534,2020/10/19,f,200,1,1125
16808959,2020/10/20,f,850,7,14
16231984,2020/10/21,f,60,30,60
15720390,2020/10/22,f,85,3,12
15725389,2020/10/20,f,599,2,1125
16236845,2020/10/20,f,402,1,1125
16238095,2020/10/22,f,150,30,180
15726925,2020/10/20,f,495,4,451
15729240,2020/10/20,f,1400,2,1125
16240199,2020/10/19,f,118,1,7
16811720,2020/10/20,t,699,2,10
16254209,2020/10/22,f,599,,
15735137,2020/10/20,f,125,2,1125
15745163,2020/10/22,f,195,1,10
16811907,2020/10/21,f,99,2,1125
16255305,2020/10/23,t,300,2,7
15770357,2020/10/24,f,90,1,100
16255356,2020/10/22,t,999,3,1125
16811969,2020/10/21,f,125,1,365
15770992,2020/10/24,f,28,2,45
16266984,2020/10/21,t,595,3,1125
16813648,2020/10/19,f,91,1,21
16268096,2020/10/20,t,10000,30,1125
16814846,2020/10/21,t,125,2,1125
15787262,2020/10/20,f,499,2,10
16274377,2020/10/22,f,550,3,60
16287572,2020/10/22,f,150,2,1125
15792064,2020/10/23,f,160,2,1125
16827775,2020/10/23,f,170,3,60
16289813,2020/10/20,f,83,30,1125
15799378,2020/10/22,f,94,1,1125
15802175,2020/10/19,f,70,1,7
16293024,2020/10/20,t,935,1,1125
16830378,2020/10/21,t,90,1,1125
15826995,2020/10/20,f,75,1,1125
16297180,2020/10/21,t,58,1,1125
16314405,2020/10/23,t,135,2,1125
15830951,2020/10/19,f,200,2,1125
16830532,2020/10/21,f,102,1,1125
16334187,2020/10/22,f,200,,
16338748,2020/10/20,f,150,2,4
16831133,2020/10/24,f,79,2,30
16842314,2020/10/24,f,165,5,1125
15834227,2020/10/20,t,305,1,7
16342694,2020/10/23,f,147,1,5
15873476,2020/10/22,t,33,2,1125
16844150,2020/10/23,t,600,1,3
16379302,2020/10/20,f,700,2,1125
15873822,2020/10/22,f,94,2,1125
16408376,2020/10/22,f,149,3,1125
15876377,2020/10/22,f,62,2,14
16844630,2020/10/22,f,319,2,1125
16415063,2020/10/24,f,400,31,1125
16846660,2020/10/20,f,599,2,1125
15886011,2020/10/20,f,230,1,1125
16423095,2020/10/22,f,795,3,14
16846774,2020/10/19,f,95,2,1125
15901939,2020/10/19,f,125,2,8
16441465,2020/10/22,t,1500,1,1125
15902862,2020/10/24,f,64,30,1125
16857588,2020/10/21,t,550,3,7
15916842,2020/10/20,f,1000,4,30
16857665,2020/10/21,f,1000,4,6
17193846,2020/10/19,f,110,1,1125
16857951,2020/10/19,f,425,2,10
16464205,2020/10/19,f,300,2,3
16858716,2020/10/20,f,90,1,1125
16478763,2020/10/19,f,45,7,1125
17206740,2020/10/23,f,355,2,1125
16858784,2020/10/19,f,40,2,1125
16479513,2020/10/20,f,189,45,1125
17207169,2020/10/19,f,150,2,1125
17209015,2020/10/20,f,27,1,1125
16480521,2020/10/19,f,300,2,1125
16486522,2020/10/22,f,59,2,1125
16869933,2020/10/20,t,59,30,1125
17209248,2020/10/19,f,89,30,1125
16514509,2020/10/19,f,350,1,1125
17213038,2020/10/20,t,849,2,10
16870186,2020/10/19,f,64,1,14
16516193,2020/10/19,f,69,4,190
17217284,2020/10/20,f,135,30,1125
16516318,2020/10/19,f,250,2,1125
17219191,2020/10/19,f,195,1,365
16517121,2020/10/19,f,40,1,1125
17223369,2020/10/19,f,500,3,8
16870469,2020/10/20,t,599,2,7
16518202,2020/10/22,f,30,10,90
17224505,2020/10/19,f,325,3,1125
17232532,2020/10/20,f,40,1,1125
16534724,2020/10/20,t,106,2,17
16545023,2020/10/19,f,85,1,5
17234094,2020/10/20,f,375,3,1125
17235148,2020/10/19,f,125,2,8
16569166,2020/10/20,t,65,1,1125
17235655,2020/10/19,f,320,4,1125
17237447,2020/10/19,f,160,3,7
16578343,2020/10/22,f,300,2,7
16585918,2020/10/22,f,135,30,365
17237550,2020/10/19,f,287,2,1125
16586062,2020/10/20,f,650,4,1125
16871045,2020/10/23,f,89,4,28
17237907,2020/10/23,f,119,2,1125
16588364,2020/10/22,f,112,2,5
17238326,2020/10/20,f,520,2,1125
16615311,2020/10/19,f,150,2,3
16619604,2020/10/21,t,180,1,30
16620630,2020/10/19,f,34,1,10
16628889,2020/10/23,f,130,1,1125
17239710,2020/10/21,f,76,4,1125
17240128,2020/10/24,f,59,5,1125
16872790,2020/10/19,f,87,3,1125
17240270,2020/10/22,f,95,2,30
16628934,2020/10/20,f,1200,3,10
16633368,2020/10/20,f,30,1,10
17249234,2020/10/20,f,140,2,7
16633461,2020/10/22,f,2000,3,1125
17251466,2020/10/24,f,150,1,1125
16646919,2020/10/20,f,298,2,1125
16873524,2020/10/24,f,75,1,1125
17254260,2020/10/24,f,242,3,1125
16649075,2020/10/22,f,16,30,1125
16873914,2020/10/22,f,125,30,200
16661758,2020/10/20,f,65,1,2
17254505,2020/10/22,t,300,,
16880043,2020/10/20,t,350,3,1125
16665777,2020/10/22,t,55,2,1125
17255053,2020/10/22,t,1400,2,1125
16670960,2020/10/22,f,99,2,1125
16880422,2020/10/19,f,599,2,7
17255736,2020/10/19,f,175,3,1125
16677799,2020/10/21,f,35,1,5
17256857,2020/10/19,f,75,1,1125
16881707,2020/10/20,f,149,2,1125
16691554,2020/10/22,f,89,,
17257163,2020/10/20,f,80,30,1125
16882140,2020/10/24,f,360,1,1125
16700978,2020/10/20,f,768,2,1125
16701061,2020/10/20,f,239,2,1125
17257259,2020/10/20,f,75,3,14
16894043,2020/10/24,f,182,2,12
17257953,2020/10/21,t,99,1,365
16701084,2020/10/19,f,6833,2,1125
16701091,2020/10/21,f,543,2,1125
17263419,2020/10/20,f,800,2,1125
16704551,2020/10/22,f,97,1,1125
16896958,2020/10/19,f,150,1,90
16704638,2020/10/22,f,2247,2,1125
17266995,2020/10/21,f,300,,
17268492,2020/10/19,f,190,2,1125
16704640,2020/10/21,f,5351,2,1125
16897411,2020/10/24,f,100,2,1125
17270198,2020/10/19,f,193,3,16
16704645,2020/10/20,f,92,2,1125
16908383,2020/10/22,f,85,2,1125
16704699,2020/10/24,f,134,2,1125
17278430,2020/10/21,f,123,4,60
17280819,2020/10/20,f,390,3,10
16710494,2020/10/22,f,80,2,1125
16910263,2020/10/19,f,60,3,6
17283796,2020/10/20,f,75,4,14
16720467,2020/10/21,f,225,3,1125
17286465,2020/10/19,f,1750,2,1125
16726636,2020/10/19,f,134,1,365
16910804,2020/10/20,f,78,30,60
17292325,2020/10/19,f,70,2,1125
16736195,2020/10/20,f,55,1,1125
16750533,2020/10/19,f,249,1,1125
17314961,2020/10/22,f,70,,
16768276,2020/10/21,f,190,2,1125
17316306,2020/10/24,f,587,2,30
16768495,2020/10/20,f,150,1,5
16912016,2020/10/22,f,28,2,14
17317220,2020/10/21,f,389,4,12
16768939,2020/10/21,t,96,1,1125
16913180,2020/10/20,f,165,1,30
17317756,2020/10/24,f,300,3,10
16771394,2020/10/19,f,225,2,12
17318627,2020/10/22,f,109,30,365
17319828,2020/10/20,f,102,30,1125
16775575,2020/10/22,f,108,1,21
16913365,2020/10/21,f,381,2,1125
16779421,2020/10/19,f,130,7,35
16916881,2020/10/19,f,100,3,10
17323446,2020/10/22,f,69,1,1125
17327290,2020/10/22,f,155,2,1125
16780131,2020/10/19,f,150,3,10
17328081,2020/10/19,f,400,4,7
16928591,2020/10/22,f,600,2,10
16783177,2020/10/19,f,105,2,1125
16797397,2020/10/20,f,385,4,1125
17331488,2020/10/20,f,191,1,1125
16933909,2020/10/24,f,30,1,1125
16804040,2020/10/19,f,45,1,1125
16807575,2020/10/22,f,180,2,1125
17332354,2020/10/19,f,80,10,60
16939027,2020/10/20,f,75,2,1125
17340239,2020/10/22,f,35,1,1125
16940438,2020/10/19,f,35,2,1125
17514125,2020/10/21,f,1000,2,1125
17342893,2020/10/21,f,800,2,14
17514280,2020/10/21,t,150,3,11
16940564,2020/10/21,t,100,3,360
17343624,2020/10/21,f,40,2,8
17514673,2020/10/19,f,50,1,7
16941416,2020/10/20,f,959,2,1125
17344459,2020/10/19,f,140,2,1125
17345973,2020/10/19,f,99,2,1125
17358165,2020/10/20,t,499,2,60
17516270,2020/10/20,f,400,1,1125
16942578,2020/10/22,f,665,3,4
17361724,2020/10/21,f,500,2,1125
17516756,2020/10/20,f,500,1,1125
16942838,2020/10/19,f,160,2,1125
17516954,2020/10/19,f,76,2,1125
17362944,2020/10/20,f,126,2,1125
17365159,2020/10/20,f,135,2,1125
17522639,2020/10/21,f,239,2,10
16943185,2020/10/20,f,109,2,1125
17526840,2020/10/23,f,500,1,1125
17369527,2020/10/21,f,149,2,30
16946016,2020/10/21,f,41,30,1125
17530065,2020/10/19,f,200,1,12
17379787,2020/10/19,f,130,2,7
17531011,2020/10/22,f,70,,
16946034,2020/10/22,f,55,3,1125
17531154,2020/10/21,f,550,3,1125
17383935,2020/10/19,f,50,30,1125
16946888,2020/10/22,f,300,2,3
17531219,2020/10/22,f,675,2,1125
17385294,2020/10/21,f,150,1,1125
16962045,2020/10/21,f,80,1,2
17531239,2020/10/24,f,145,2,14
17385767,2020/10/22,f,109,1,1125
17532515,2020/10/19,f,180,2,12
16962076,2020/10/20,f,129,1,200
17387404,2020/10/22,f,93,1,1125
17532925,2020/10/22,f,189,30,999
17388830,2020/10/20,f,139,2,1125
16964403,2020/10/24,t,1500,3,10
17540870,2020/10/19,f,600,2,10
17541483,2020/10/19,f,250,2,1125
17393899,2020/10/22,f,105,1,14
17542748,2020/10/24,f,500,1,14
17400093,2020/10/20,f,400,7,7
16965052,2020/10/20,f,95,7,1125
17542969,2020/10/24,f,52,1,14
17403078,2020/10/20,f,1000,3,10
17543321,2020/10/22,f,45,1,14
17408151,2020/10/24,f,149,2,31
17543455,2020/10/20,f,99,3,1125
16972038,2020/10/22,f,50,2,1125
17415121,2020/10/21,f,150,1,12
17543873,2020/10/20,t,995,1,30
17416292,2020/10/21,f,55,1,31
17416565,2020/10/19,f,875,7,10
17418016,2020/10/20,f,450,7,1125
17545365,2020/10/20,t,79,1,1125
17545554,2020/10/19,f,32,1,1125
16973996,2020/10/20,f,199,3,14
17420498,2020/10/24,f,23,29,1125
17420918,2020/10/24,f,75,3,45
17545745,2020/10/19,f,165,1,67
17546604,2020/10/19,f,60,1,1125
16986846,2020/10/20,f,270,3,1125
17421002,2020/10/22,f,111,28,1125
17547673,2020/10/19,f,200,1,1125
17421057,2020/10/20,t,500,7,240
17554076,2020/10/24,f,75,2,7
16987710,2020/10/19,f,84,3,1125
17422965,2020/10/21,f,80,1,1125
17556135,2020/10/24,f,175,3,1125
16995258,2020/10/20,f,200,2,10
17429565,2020/10/22,f,50,30,35
17556210,2020/10/22,f,120,1,1125
17434991,2020/10/19,f,300,2,1125
17557861,2020/10/20,f,2050,3,8
16996670,2020/10/20,t,832,1,1125
17436310,2020/10/24,f,160,2,8
17557972,2020/10/20,f,105,1,1125
17437370,2020/10/19,f,800,1,10
17559799,2020/10/21,f,125,,
17559954,2020/10/19,f,59,1,1125
17566215,2020/10/19,f,26,28,120
17437940,2020/10/24,f,499,1,1125
16997167,2020/10/19,f,99,1,1125
17567587,2020/10/22,f,419,2,1125
16997691,2020/10/22,f,288,1,1125
17443832,2020/10/22,f,118,4,1125
17568804,2020/10/20,f,118,3,1125
16997868,2020/10/19,f,59,1,1125
16998086,2020/10/22,f,115,30,1125
17446923,2020/10/21,f,65,3,1125
17569863,2020/10/24,f,200,3,7
17571974,2020/10/21,f,1200,1,6
17447748,2020/10/19,f,515,3,14
17572567,2020/10/20,f,45,1,1125
17448282,2020/10/22,f,71,3,28
17573194,2020/10/21,f,200,3,1125
17573927,2020/10/19,f,75,1,1125
17456539,2020/10/19,f,1800,4,15
17574090,2020/10/19,f,115,28,90
16999421,2020/10/22,f,117,3,29
17460728,2020/10/20,f,500,3,3
17574920,2020/10/21,f,129,3,1125
17462007,2020/10/19,f,300,1,10
17006636,2020/10/22,f,650,3,1125
17464398,2020/10/19,f,55,1,1125
17576092,2020/10/21,f,2500,3,1125
17584105,2020/10/19,f,229,3,12
17465421,2020/10/19,f,80,1,1125
17009437,2020/10/20,f,75,1,7
17013403,2020/10/19,f,20,1,1125
17586259,2020/10/20,f,51,2,1125
17472823,2020/10/20,t,500,2,60
17586715,2020/10/19,f,100,2,1125
17474211,2020/10/19,f,150,1,7
17024455,2020/10/22,f,230,2,10
17477168,2020/10/20,f,125,2,120
17589999,2020/10/20,f,150,2,1125
17590487,2020/10/23,f,89,2,14
17478756,2020/10/24,f,150,1,3
17029783,2020/10/19,f,210,1,1125
17591047,2020/10/19,f,75,1,10
17592822,2020/10/21,f,199,,
17479917,2020/10/19,f,149,1,1125
17592920,2020/10/19,f,75,2,1125
17031093,2020/10/20,f,350,3,1125
17480332,2020/10/19,f,95,1,12
17593269,2020/10/24,f,750,2,1125
17037869,2020/10/22,f,23,29,1125
17593391,2020/10/19,f,149,2,1125
17597425,2020/10/24,f,96,2,1125
17480569,2020/10/21,f,128,1,1125
17481150,2020/10/22,f,84,30,250
17482375,2020/10/19,f,99,4,1125
17482394,2020/10/23,f,190,2,7
17604822,2020/10/22,t,300,,
17039241,2020/10/20,f,65,2,1125
17483296,2020/10/19,f,225,2,1125
17606728,2020/10/19,f,100,1,5
17607019,2020/10/24,f,65,1,3
17492388,2020/10/19,f,129,2,1125
17607193,2020/10/23,f,10000,1,1125
17492454,2020/10/19,f,275,1,1125
17042876,2020/10/24,f,64,2,1125
17607509,2020/10/21,t,150,2,7
17608389,2020/10/21,f,300,,
17492878,2020/10/19,f,500,2,6
17492944,2020/10/22,t,275,2,10
17609022,2020/10/20,t,150,1,1125
17493744,2020/10/22,f,150,2,5
17609889,2020/10/19,f,810,2,1125
17046910,2020/10/22,f,150,30,1125
17611669,2020/10/19,f,60,1,7
17073883,2020/10/20,f,189,2,1125
17621368,2020/10/24,f,449,1,1125
17495335,2020/10/22,f,89,3,1125
17073922,2020/10/24,f,33,1,15
17498259,2020/10/23,f,350,3,1125
17622724,2020/10/22,f,240,3,1125
17498739,2020/10/19,f,80,1,6
17074156,2020/10/20,f,135,30,240
17500220,2020/10/20,f,250,30,365
17624763,2020/10/19,f,120,3,1125
17625053,2020/10/24,f,200,1,7
17625142,2020/10/22,f,75,2,1125
17500235,2020/10/23,f,55,2,7
17074271,2020/10/22,f,90,1,1125
17506283,2020/10/24,f,110,2,1125
17625534,2020/10/24,f,75,2,30
17506366,2020/10/22,f,700,3,7
17076362,2020/10/19,f,68,1,1125
17625703,2020/10/24,f,200,2,4
17510305,2020/10/24,f,150,2,1125
17626075,2020/10/19,f,375,3,4
17511653,2020/10/22,f,109,2,1125
17079610,2020/10/20,t,304,2,1125
17626279,2020/10/24,f,400,1,5
17513808,2020/10/22,f,150,1,10
17626492,2020/10/22,f,75,1,3
17792048,2020/10/22,f,76,,
17632571,2020/10/22,t,72,2,1125
17095852,2020/10/20,f,250,5,50
17793570,2020/10/22,f,35,2,30
17632765,2020/10/22,t,325,2,5
17794919,2020/10/21,f,114,2,60
17634330,2020/10/19,f,88,1,5
17098367,2020/10/20,f,1000,1,1125
17803804,2020/10/19,f,75,3,4
17634857,2020/10/20,f,1000,2,5
17805832,2020/10/22,f,100,20,80
17103933,2020/10/20,f,60,1,14
17641963,2020/10/19,f,120,1,1125
17810347,2020/10/19,f,75,1,7
17642403,2020/10/20,f,59,30,1125
17105678,2020/10/20,f,740,13,1125
17831953,2020/10/19,f,75,1,2
17642440,2020/10/19,f,300,2,2
17841264,2020/10/19,f,50,1,1125
17648807,2020/10/20,f,105,30,1125
17105686,2020/10/19,f,85,2,25
17841868,2020/10/19,f,179,3,1125
17650728,2020/10/22,f,41,1,1125
17858468,2020/10/20,f,80,30,1125
17651051,2020/10/22,f,99,2,1125
17652332,2020/10/22,f,100,30,1125
17876485,2020/10/22,f,28,1,1
17108048,2020/10/19,f,500,4,14
17652988,2020/10/22,f,600,5,7
17108114,2020/10/24,f,125,1,1125
17895096,2020/10/24,f,97,1,1125
17657432,2020/10/21,f,140,2,1125
17902554,2020/10/20,f,48,2,1125
17662778,2020/10/19,f,150,1,1125
17905837,2020/10/24,f,175,2,1125
17109484,2020/10/21,f,150,2,21
17907547,2020/10/20,f,49,2,31
17664041,2020/10/19,f,350,3,1125
17909373,2020/10/19,f,275,3,1125
17121196,2020/10/21,f,450,90,99
17665178,2020/10/20,f,79,1,10
17911855,2020/10/20,f,95,30,365
17121999,2020/10/19,f,77,1,7
17912468,2020/10/20,f,300,30,1125
17678915,2020/10/21,f,27,3,15
17682020,2020/10/19,f,145,2,7
17682782,2020/10/20,f,200,1,7
17123449,2020/10/20,f,900,2,6
17927374,2020/10/20,f,83,2,1125
17683608,2020/10/21,f,150,2,1125
17684743,2020/10/19,f,70,1,1125
17928222,2020/10/19,f,45,3,90
17686242,2020/10/24,f,39,2,100
17125311,2020/10/21,f,30,2,45
17125858,2020/10/19,f,45,1,10
17130373,2020/10/22,f,32,,
17977048,2020/10/20,t,125,1,1125
17688918,2020/10/19,f,29,1,6
